time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,0.883658824314,-0.145385640513,16.217876082,0.0170415616363,6.13814424997,0.0,1.33731365368,-0.02442955361,4.71028195567,0.0275872263743,-0.104996100222,0.0,437.54497194791065,439.2396819838129,438.0866708363132,437.25647149966017
2.4600000000000017,0.967271554649,-0.146451856878,16.5058612612,0.0190971505949,6.13158425533,0.0,1.45036722684,-0.010914026347,4.88827568504,0.0450588684703,-0.119833354381,0.0,484.9568179596046,483.83132433595614,483.7402958739894,485.05467169354256
2.520000000000002,1.05689527347,-0.146773739778,16.7985076185,0.0218669027842,6.12412816926,0.0,1.53769084482,0.000412817300182,4.86651898599,0.0482825813826,-0.135059058566,0.0,424.2651292205999,422.9405787904158,424.45519432032506,424.73316965919787
2.580000000000002,1.1524719654,-0.146287643454,17.0934529822,0.0246770275271,6.11554902218,0.0,1.64893612851,0.0160655298803,4.9643218388,0.043772534321,-0.167681638142,0.0,464.21087261680276,461.6243933700969,462.4217343200553,462.06748974988216
2.640000000000002,1.25487708054,-0.144810333294,17.3940741511,0.0270500724285,6.1055568185,0.0,1.76547151014,0.0334138711165,5.05567579411,0.0293844421841,-0.164342894177,0.0,462.34564900741447,462.5833359915282,462.18583036816773,461.0509985414709
2.700000000000002,1.36487103203,-0.142187542898,17.7023258748,0.0291333721947,6.09558015146,0.0,1.90191712721,0.0541984873652,5.21828679853,0.043688987682,-0.170453040901,0.0,484.7210537951335,484.2376385126731,484.84321162463215,485.91726753315606
2.760000000000002,1.48270686282,-0.138356289439,18.0173320842,0.03135260495,6.08505068492,0.0,2.02683741365,0.0737298383324,5.28127330602,0.0181535465618,-0.188163697346,0.0,457.719503041494,456.27852294928334,457.99377450997156,455.9584909332359
2.820000000000002,1.60790498196,-0.133369223793,18.334407182,0.0323771180792,6.07357314499,0.0,2.14737542079,0.0925866900544,5.28749447326,0.0148264462574,-0.198414158422,0.0,440.14367648097715,439.25813283745237,441.0380104620111,440.7630013951215
2.880000000000002,1.74165476782,-0.127065381585,18.6570047896,0.0329091904837,6.06182036583,0.0,2.31203766036,0.117582632654,5.46439830905,-0.00703100693703,-0.191246628482,0.0,492.95125644529884,493.44734141315047,494.86593123793864,493.25406927550046
2.940000000000002,1.88396947571,-0.119484581838,18.9832157544,0.0328607336979,6.05019966792,0.0,2.43268854618,0.135090029752,5.40916982169,0.00939220258317,-0.199039156061,0.0,423.7482208974605,423.03893695507213,423.20269850269824,424.61428067966114
3.000000000000002,2.03524126048,-0.110641538288,19.3124812792,0.0331609762048,6.03862274011,0.0,2.61071896684,0.15968369579,5.56500278566,-0.00566129650151,-0.182944255888,0.0,490.22112901782083,491.3831488857423,491.00100086021763,489.8826779474765
3.0600000000000023,2.196596497,-0.100433229796,19.6476714356,0.0325270944341,6.02753339433,0.0,2.76866293031,0.180526038571,5.60727183831,-0.0228269255362,-0.188864747955,0.0,459.4524667678216,458.9507682043448,458.9317528819959,457.56707301568605
3.1200000000000023,2.36735646316,-0.0890253039259,19.9843035713,0.0310724732116,6.01674966765,0.0,2.92418337478,0.199595960288,5.61324588585,-0.0272390776235,-0.165881916296,0.0,447.8436705286965,449.67817892280146,448.80980283681646,448.4514068805673
3.1800000000000024,2.54709834834,-0.0765607592921,20.3193237699,0.0292903056004,6.00676211598,0.0,3.06795318117,0.215749630982,5.55392404939,-0.035150952973,-0.167637813314,0.0,428.50794215553196,428.330993202769,428.33633247796917,427.66247905886524
3.2400000000000024,2.73728868743,-0.0629886230391,20.6566006273,0.0271636872521,5.99652786136,0.0,3.27245349511,0.236389238003,5.68730019238,-0.0360354037707,-0.177188113769,0.0,489.95749710763874,489.22175154610534,490.2950415989751,490.22889589759
